0.0 1 3505175
0.0 2 3098481
0.0 4 4723606
0.0 6 5728963
0.0 8 4947997
0.0 10 4354004
0.0 12 4213742
0.0 14 3734555
0.0 16 3815799
0.0 18 3527024
0.0 20 3471354
0.0 22 3474699
0.0 24 3345770
0.0 26 3205672
0.0 28 3287035
0.0 30 2969103
0.0 32 3117395
0.0 34 3235443
0.0 36 2684687
0.0 38 3165788
0.0 40 3137782
0.0 42 3298100
0.0 44 3227488
0.0 46 3262786
0.0 48 3249592

0.1 1 3079908
0.1 2 2725811
0.1 4 4288513
0.1 6 5421264
0.1 8 4819352
0.1 10 4334149
0.1 12 4408474
0.1 14 3846563
0.1 16 3892132
0.1 18 3741029
0.1 20 3433936
0.1 22 3397311
0.1 24 3319675
0.1 26 3241643
0.1 28 3216385
0.1 30 2028390
0.1 32 3131011
0.1 34 3123564
0.1 36 2193800
0.1 38 3011939
0.1 40 3219756
0.1 42 2963535
0.1 44 3257526
0.1 46 3217768
0.1 48 3065455

0.2 1 3146926
0.2 2 2756375
0.2 4 4320995
0.2 6 5463337
0.2 8 4849383
0.2 10 4642510
0.2 12 4383426
0.2 14 3784023
0.2 16 3907791
0.2 18 3156024
0.2 20 3351353
0.2 22 3518042
0.2 24 3394536
0.2 26 3325347
0.2 28 3109776
0.2 30 2094566
0.2 32 3099599
0.2 34 3159967
0.2 36 2946014
0.2 38 3116585
0.2 40 3206286
0.2 42 2978995
0.2 44 3227372
0.2 46 3250605
0.2 48 3123535

0.3 1 3129662
0.3 2 2805933
0.3 4 4378834
0.3 6 5468215
0.3 8 4916102
0.3 10 4494197
0.3 12 4245927
0.3 14 3936835
0.3 16 3821018
0.3 18 3834591
0.3 20 3572914
0.3 22 3430521
0.3 24 2909281
0.3 26 3239599
0.3 28 3184418
0.3 30 2848795
0.3 32 3177434
0.3 34 3200571
0.3 36 3312225
0.3 38 3219037
0.3 40 3213546
0.3 42 3262383
0.3 44 3230943
0.3 46 3294644
0.3 48 3160336

0.4 1 3117204
0.4 2 2856822
0.4 4 4450712
0.4 6 5466281
0.4 8 4971150
0.4 10 4373662
0.4 12 4353950
0.4 14 4046749
0.4 16 3800690
0.4 18 3660978
0.4 20 3477790
0.4 22 3406832
0.4 24 3192890
0.4 26 3345543
0.4 28 3263486
0.4 30 2587509
0.4 32 3219463
0.4 34 3029832
0.4 36 2877360
0.4 38 3193037
0.4 40 3152562
0.4 42 3340526
0.4 44 3216983
0.4 46 3248696
0.4 48 3274394

0.5 1 3110065
0.5 2 2952238
0.5 4 4563462
0.5 6 5581434
0.5 8 4790623
0.5 10 4543855
0.5 12 4402852
0.5 14 3816017
0.5 16 3952286
0.5 18 3831417
0.5 20 3477970
0.5 22 3447143
0.5 24 3264200
0.5 26 3358332
0.5 28 2878460
0.5 30 2402662
0.5 32 3132864
0.5 34 2997702
0.5 36 2529100
0.5 38 3177885
0.5 40 3235539
0.5 42 3261594
0.5 44 3255313
0.5 46 3325872
0.5 48 3352285

0.6 1 3113641
0.6 2 3067953
0.6 4 4746375
0.6 6 5738124
0.6 8 4518083
0.6 10 4581746
0.6 12 4313844
0.6 14 4079977
0.6 16 3946074
0.6 18 3797647
0.6 20 3460327
0.6 22 3369667
0.6 24 2987975
0.6 26 3075348
0.6 28 2818519
0.6 30 3320863
0.6 32 3174440
0.6 34 3251071
0.6 36 2916348
0.6 38 3000984
0.6 40 3204125
0.6 42 3381472
0.6 44 3405655
0.6 46 3332982
0.6 48 3247387

0.7 1 3127356
0.7 2 3247037
0.7 4 4997408
0.7 6 5850207
0.7 8 4924907
0.7 10 4474317
0.7 12 4407962
0.7 14 3820889
0.7 16 3869492
0.7 18 3811589
0.7 20 3503043
0.7 22 3470936
0.7 24 3499874
0.7 26 3154799
0.7 28 2886990
0.7 30 3224499
0.7 32 3348143
0.7 34 3215906
0.7 36 2982257
0.7 38 3244596
0.7 40 3324112
0.7 42 3079059
0.7 44 3380739
0.7 46 3387639
0.7 48 3134058

0.8 1 3142135
0.8 2 3451384
0.8 4 5312213
0.8 6 5921329
0.8 8 5096599
0.8 10 4434824
0.8 12 4361568
0.8 14 3833681
0.8 16 3801193
0.8 18 3822730
0.8 20 3544982
0.8 22 3530637
0.8 24 3430697
0.8 26 3214754
0.8 28 3047661
0.8 30 3128315
0.8 32 3211115
0.8 34 3023959
0.8 36 3300292
0.8 38 3194508
0.8 40 3370205
0.8 42 3336379
0.8 44 3401644
0.8 46 3485499
0.8 48 3427599

0.9 1 3154158
0.9 2 3695783
0.9 4 5640061
0.9 6 5952225
0.9 8 4874654
0.9 10 4372035
0.9 12 4256343
0.9 14 3743396
0.9 16 3808428
0.9 18 3827688
0.9 20 3606985
0.9 22 3466375
0.9 24 3425238
0.9 26 3332101
0.9 28 3220487
0.9 30 3092879
0.9 32 3221774
0.9 34 3146708
0.9 36 3013121
0.9 38 3089317
0.9 40 3343350
0.9 42 3562504
0.9 44 3483539
0.9 46 3433652
0.9 48 3434430

1.0 1 3175354
1.0 2 4022406
1.0 4 6024425
1.0 6 6051872
1.0 8 4752992
1.0 10 4401336
1.0 12 4225346
1.0 14 3775804
1.0 16 3779236
1.0 18 3711817
1.0 20 3579276
1.0 22 3475397
1.0 24 3471129
1.0 26 3416393
1.0 28 3256195
1.0 30 3332815
1.0 32 3370224
1.0 34 3318895
1.0 36 3252769
1.0 38 3327013
1.0 40 3427008
1.0 42 3437293
1.0 44 3532613
1.0 46 3521972
1.0 48 3524421

