0.0 1 3219664
0.0 2 3351074
0.0 4 5606003
0.0 6 7866117
0.0 8 9410971
0.0 10 11369229
0.0 12 13184949
0.0 14 14619511
0.0 16 15978714
0.0 18 17778054
0.0 20 17875033
0.0 22 17789180
0.0 24 20654896
0.0 26 20371396
0.0 28 20353451
0.0 30 20309177
0.0 32 22527612
0.0 34 22595469
0.0 36 23361366
0.0 38 21588381
0.0 40 23695048
0.0 42 21762582
0.0 44 22930024
0.0 46 21211455
0.0 48 21350688

0.1 1 2751566
0.1 2 3104022
0.1 4 5257983
0.1 6 7421933
0.1 8 8861693
0.1 10 10631768
0.1 12 12508894
0.1 14 14051344
0.1 16 15884925
0.1 18 16724155
0.1 20 18094585
0.1 22 18978348
0.1 24 20026494
0.1 26 19781138
0.1 28 16749383
0.1 30 21460446
0.1 32 22577253
0.1 34 23669229
0.1 36 18500098
0.1 38 22644506
0.1 40 21312879
0.1 42 22410390
0.1 44 19710793
0.1 46 19334784
0.1 48 21992031

0.2 1 2804497
0.2 2 3135421
0.2 4 5294708
0.2 6 7472429
0.2 8 8884593
0.2 10 10901414
0.2 12 12677178
0.2 14 14179563
0.2 16 15910619
0.2 18 17562870
0.2 20 17280528
0.2 22 18995160
0.2 24 19988255
0.2 26 21168670
0.2 28 13788391
0.2 30 12376496
0.2 32 23621025
0.2 34 23233596
0.2 36 17676501
0.2 38 23425918
0.2 40 26106613
0.2 42 19616413
0.2 44 24102100
0.2 46 18573659
0.2 48 22492179

0.3 1 2735817
0.3 2 3184585
0.3 4 5414900
0.3 6 7645800
0.3 8 9080472
0.3 10 11181182
0.3 12 13110200
0.3 14 14756470
0.3 16 16308271
0.3 18 17192675
0.3 20 18709849
0.3 22 18797623
0.3 24 20735998
0.3 26 21548780
0.3 28 22898144
0.3 30 20195696
0.3 32 24754080
0.3 34 17870232
0.3 36 23615845
0.3 38 27601597
0.3 40 27511699
0.3 42 27123419
0.3 44 20629551
0.3 46 23704367
0.3 48 23103521

0.4 1 2731859
0.4 2 3204240
0.4 4 5550468
0.4 6 7945062
0.4 8 9793839
0.4 10 11067433
0.4 12 13524690
0.4 14 15110400
0.4 16 16660320
0.4 18 18408571
0.4 20 19880196
0.4 22 20670301
0.4 24 21954694
0.4 26 22198412
0.4 28 18973870
0.4 30 17078818
0.4 32 25582323
0.4 34 23717674
0.4 36 17337215
0.4 38 27107334
0.4 40 29715577
0.4 42 29518575
0.4 44 29257613
0.4 46 28980263
0.4 48 22780467

0.5 1 2724939
0.5 2 3404303
0.5 4 5846917
0.5 6 8346605
0.5 8 10129537
0.5 10 12275627
0.5 12 14333896
0.5 14 16226509
0.5 16 18171442
0.5 18 19766994
0.5 20 20983624
0.5 22 22383194
0.5 24 23130771
0.5 26 24662159
0.5 28 24780676
0.5 30 18846127
0.5 32 27046778
0.5 34 25772781
0.5 36 29338585
0.5 38 30993090
0.5 40 29964036
0.5 42 31739656
0.5 44 31060628
0.5 46 32072553
0.5 48 31435369

0.6 1 2739441
0.6 2 3591369
0.6 4 6239686
0.6 6 8969665
0.6 8 10832002
0.6 10 13371451
0.6 12 15623419
0.6 14 17799753
0.6 16 19295676
0.6 18 21998648
0.6 20 22630412
0.6 22 24611375
0.6 24 26170655
0.6 26 25367530
0.6 28 28197150
0.6 30 19248413
0.6 32 31153778
0.6 34 25783809
0.6 36 32810321
0.6 38 34440775
0.6 40 27816450
0.6 42 32974059
0.6 44 34818400
0.6 46 36081923
0.6 48 26818154

0.7 1 2757805
0.7 2 3902355
0.7 4 6860333
0.7 6 9921471
0.7 8 12319406
0.7 10 14785289
0.7 12 17309029
0.7 14 19585931
0.7 16 21904321
0.7 18 23085845
0.7 20 25344937
0.7 22 27171302
0.7 24 28705747
0.7 26 28320730
0.7 28 32425134
0.7 30 21902785
0.7 32 31164039
0.7 34 30936566
0.7 36 29166456
0.7 38 39427361
0.7 40 33328326
0.7 42 38005728
0.7 44 34308025
0.7 46 40665771
0.7 48 41288062

0.8 1 2794322
0.8 2 4327107
0.8 4 7782766
0.8 6 11354616
0.8 8 14115067
0.8 10 17311975
0.8 12 20684379
0.8 14 23482754
0.8 16 26161803
0.8 18 28940988
0.8 20 28982021
0.8 22 33386924
0.8 24 35706228
0.8 26 37328271
0.8 28 37915759
0.8 30 36547924
0.8 32 41105608
0.8 34 42827328
0.8 36 40980956
0.8 38 40874264
0.8 40 44009945
0.8 42 42644488
0.8 44 43278495
0.8 46 49696095
0.8 48 49323140

0.9 1 2822344
0.9 2 4921313
0.9 4 9196472
0.9 6 13714407
0.9 8 17526714
0.9 10 21895803
0.9 12 25934502
0.9 14 29512314
0.9 16 33329288
0.9 18 37101423
0.9 20 39911909
0.9 22 43087283
0.9 24 40380493
0.9 26 48317405
0.9 28 44675100
0.9 30 41034694
0.9 32 54550383
0.9 34 53923710
0.9 36 55742571
0.9 38 54133805
0.9 40 58156749
0.9 42 56939062
0.9 44 56610610
0.9 46 56360881
0.9 48 57810304

1.0 1 2848324
1.0 2 5809683
1.0 4 12006634
1.0 6 18321038
1.0 8 24565493
1.0 10 31199240
1.0 12 37558701
1.0 14 44194000
1.0 16 50501771
1.0 18 57178803
1.0 20 62981975
1.0 22 68776927
1.0 24 75702414
1.0 26 80597013
1.0 28 81037017
1.0 30 92823327
1.0 32 100790854
1.0 34 102762993
1.0 36 108136940
1.0 38 105311144
1.0 40 123635276
1.0 42 117423849
1.0 44 129328949
1.0 46 118688962
1.0 48 75735110

