0.0 1 2011319
0.0 2 3254097
0.0 4 5624005
0.0 6 7839480
0.0 8 8754979
0.0 10 10672681
0.0 12 12258134
0.0 14 13342151
0.0 16 14825213
0.0 18 16230215
0.0 20 16455858
0.0 22 17760374
0.0 24 19064129
0.0 26 19228330
0.0 28 18899505
0.0 30 20424563
0.0 32 21003543
0.0 34 20831088
0.0 36 21624457
0.0 38 21360503
0.0 40 23052069
0.0 42 18870408
0.0 44 21279523
0.0 46 21391316
0.0 48 19058097

0.1 1 1824819
0.1 2 2968815
0.1 4 5136128
0.1 6 7091871
0.1 8 7954016
0.1 10 10032501
0.1 12 11660518
0.1 14 12879255
0.1 16 14477595
0.1 18 15251616
0.1 20 16435032
0.1 22 17200675
0.1 24 17817029
0.1 26 17846239
0.1 28 19322762
0.1 30 19820770
0.1 32 19994122
0.1 34 19808510
0.1 36 22076034
0.1 38 20375718
0.1 40 18329870
0.1 42 22473682
0.1 44 20665247
0.1 46 18933027
0.1 48 24255075

0.2 1 1798739
0.2 2 2941976
0.2 4 5134889
0.2 6 7170610
0.2 8 8212102
0.2 10 9974016
0.2 12 11769885
0.2 14 12916275
0.2 16 13903882
0.2 18 15429150
0.2 20 16594629
0.2 22 17449481
0.2 24 17413045
0.2 26 17445192
0.2 28 19484253
0.2 30 19248126
0.2 32 21190729
0.2 34 22060081
0.2 36 22568460
0.2 38 21754479
0.2 40 21255520
0.2 42 20377959
0.2 44 18304857
0.2 46 22644813
0.2 48 22582036

0.3 1 1803698
0.3 2 2980220
0.3 4 5282160
0.3 6 7425784
0.3 8 8580377
0.3 10 10313862
0.3 12 11846784
0.3 14 13118794
0.3 16 15170599
0.3 18 15350833
0.3 20 16891577
0.3 22 17128543
0.3 24 19189687
0.3 26 19952498
0.3 28 19558689
0.3 30 21142367
0.3 32 22691336
0.3 34 22101897
0.3 36 23976121
0.3 38 23284700
0.3 40 22127010
0.3 42 25017425
0.3 44 25416564
0.3 46 22981375
0.3 48 26466946

0.4 1 1795345
0.4 2 3040591
0.4 4 5385090
0.4 6 7545371
0.4 8 8707713
0.4 10 10631708
0.4 12 12594606
0.4 14 13849266
0.4 16 15747889
0.4 18 16410521
0.4 20 17448969
0.4 22 19111484
0.4 24 20269474
0.4 26 21228732
0.4 28 21843179
0.4 30 20119965
0.4 32 23426556
0.4 34 25654009
0.4 36 20231947
0.4 38 24346014
0.4 40 26459575
0.4 42 22929217
0.4 44 27961659
0.4 46 26552122
0.4 48 24426254

0.5 1 1771654
0.5 2 3022282
0.5 4 5393577
0.5 6 7642925
0.5 8 8902570
0.5 10 11376780
0.5 12 13315526
0.5 14 14552621
0.5 16 16836611
0.5 18 18580370
0.5 20 18803176
0.5 22 20945112
0.5 24 21337843
0.5 26 23149517
0.5 28 22387112
0.5 30 23268586
0.5 32 23744601
0.5 34 25898911
0.5 36 27737342
0.5 38 28179325
0.5 40 27134666
0.5 42 23392034
0.5 44 28394959
0.5 46 30352901
0.5 48 30177392

0.6 1 1787583
0.6 2 3110233
0.6 4 5628233
0.6 6 8059830
0.6 8 9680342
0.6 10 12245158
0.6 12 13906147
0.6 14 16079111
0.6 16 17845374
0.6 18 20183163
0.6 20 20924835
0.6 22 22627606
0.6 24 23867684
0.6 26 25638753
0.6 28 26299426
0.6 30 23030825
0.6 32 28674040
0.6 34 31285243
0.6 36 29608133
0.6 38 31164017
0.6 40 33579480
0.6 42 32025264
0.6 44 35298966
0.6 46 31978433
0.6 48 36022152

0.7 1 1807651
0.7 2 3249161
0.7 4 6041439
0.7 6 8572441
0.7 8 10727265
0.7 10 13151494
0.7 12 15695019
0.7 14 17539165
0.7 16 20513969
0.7 18 22558340
0.7 20 23199815
0.7 22 25066224
0.7 24 27169081
0.7 26 29171357
0.7 28 29342835
0.7 30 31720960
0.7 32 33322910
0.7 34 32868836
0.7 36 34828606
0.7 38 37533452
0.7 40 38107518
0.7 42 31533155
0.7 44 41788137
0.7 46 39390739
0.7 48 42771016

0.8 1 1784859
0.8 2 3293321
0.8 4 6135702
0.8 6 8955789
0.8 8 11881950
0.8 10 14847839
0.8 12 17878577
0.8 14 20354971
0.8 16 23817673
0.8 18 26030485
0.8 20 27894621
0.8 22 29536447
0.8 24 31999570
0.8 26 34358368
0.8 28 36495694
0.8 30 39967882
0.8 32 39877370
0.8 34 40629354
0.8 36 42861756
0.8 38 45288786
0.8 40 46447304
0.8 42 49686876
0.8 44 50866916
0.8 46 53007761
0.8 48 48112568

0.9 1 1814113
0.9 2 3445184
0.9 4 6679828
0.9 6 9908946
0.9 8 13587949
0.9 10 17623292
0.9 12 21632422
0.9 14 25433212
0.9 16 29012452
0.9 18 32372749
0.9 20 33972121
0.9 22 38659841
0.9 24 41365866
0.9 26 42876754
0.9 28 47629589
0.9 30 48971854
0.9 32 51420706
0.9 34 55220472
0.9 36 57860703
0.9 38 60878264
0.9 40 61517462
0.9 42 56542458
0.9 44 63803014
0.9 46 67035252
0.9 48 68348039

1.0 1 1798187
1.0 2 3580156
1.0 4 7094547
1.0 6 10622720
1.0 8 18015010
1.0 10 22613104
1.0 12 29119283
1.0 14 36085504
1.0 16 41289080
1.0 18 47339197
1.0 20 52537315
1.0 22 57936003
1.0 24 59626576
1.0 26 68607910
1.0 28 74101977
1.0 30 79235669
1.0 32 85033513
1.0 34 89752063
1.0 36 95304267
1.0 38 101750182
1.0 40 105425461
1.0 42 108344437
1.0 44 115675370
1.0 46 119041967
1.0 48 125524115

