0.0 1 3184639
0.0 2 2526870
0.0 4 3704723
0.0 6 3891866
0.0 8 5868749
0.0 10 7229303
0.0 12 7623193
0.0 14 9207555
0.0 16 10466231
0.0 18 10892197
0.0 20 12151443
0.0 22 13464643
0.0 24 14149833
0.0 26 15472830
0.0 28 16339085
0.0 30 16913585
0.0 32 18115649
0.0 34 19016600
0.0 36 19709339
0.0 38 13553609
0.0 40 10667130
0.0 42 9489037
0.0 44 6768165
0.0 46 7551811
0.0 48 6624674

0.1 1 2927547
0.1 2 2454507
0.1 4 3624927
0.1 6 3856631
0.1 8 5611198
0.1 10 6942701
0.1 12 7522682
0.1 14 9065473
0.1 16 10277982
0.1 18 10854012
0.1 20 12271153
0.1 22 7622005
0.1 24 14111019
0.1 26 15262913
0.1 28 15905251
0.1 30 15854005
0.1 32 18027696
0.1 34 17905827
0.1 36 19297622
0.1 38 13406260
0.1 40 11038602
0.1 42 9419393
0.1 44 6221736
0.1 46 7857115
0.1 48 7409728

0.2 1 2899816
0.2 2 2458057
0.2 4 3648292
0.2 6 3956467
0.2 8 5705988
0.2 10 7109722
0.2 12 7474999
0.2 14 9007224
0.2 16 10319662
0.2 18 10775800
0.2 20 7092694
0.2 22 13070983
0.2 24 13974724
0.2 26 15301448
0.2 28 16561922
0.2 30 16791282
0.2 32 18167614
0.2 34 19119044
0.2 36 19376481
0.2 38 13791592
0.2 40 11382504
0.2 42 10065042
0.2 44 9179864
0.2 46 8527403
0.2 48 7852352

0.3 1 2874294
0.3 2 2495509
0.3 4 3673954
0.3 6 3856295
0.3 8 5691676
0.3 10 7035429
0.3 12 6198588
0.3 14 9060601
0.3 16 10417801
0.3 18 10781718
0.3 20 12169400
0.3 22 13446910
0.3 24 14121232
0.3 26 15540158
0.3 28 16464884
0.3 30 6400485
0.3 32 18271462
0.3 34 18823052
0.3 36 19797869
0.3 38 14209578
0.3 40 7357917
0.3 42 10631450
0.3 44 9844464
0.3 46 9142693
0.3 48 8337975

0.4 1 2852676
0.4 2 2541795
0.4 4 3681264
0.4 6 3885530
0.4 8 5752832
0.4 10 7060312
0.4 12 7661359
0.4 14 9319513
0.4 16 10585743
0.4 18 7822292
0.4 20 12540475
0.4 22 13610517
0.4 24 14209642
0.4 26 15747994
0.4 28 16808830
0.4 30 16838949
0.4 32 18827320
0.4 34 19791580
0.4 36 20304749
0.4 38 14793442
0.4 40 12612929
0.4 42 11178354
0.4 44 10326055
0.4 46 9579467
0.4 48 8911647

0.5 1 2846411
0.5 2 2631188
0.5 4 3775253
0.5 6 3919108
0.5 8 5996889
0.5 10 7318893
0.5 12 7645566
0.5 14 9515958
0.5 16 10947656
0.5 18 10883594
0.5 20 12406156
0.5 22 14006900
0.5 24 14356651
0.5 26 15782346
0.5 28 17218556
0.5 30 17583928
0.5 32 7496559
0.5 34 20581753
0.5 36 20308660
0.5 38 16086718
0.5 40 13911907
0.5 42 12280152
0.5 44 11384127
0.5 46 10724477
0.5 48 10035314

0.6 1 2853317
0.6 2 2724911
0.6 4 3893858
0.6 6 4010286
0.6 8 6277665
0.6 10 7572919
0.6 12 7784390
0.6 14 9722006
0.6 16 11083558
0.6 18 11294904
0.6 20 7264749
0.6 22 14369011
0.6 24 14804521
0.6 26 16460858
0.6 28 17630694
0.6 30 18048982
0.6 32 19914115
0.6 34 21191479
0.6 36 21483116
0.6 38 17498489
0.6 40 15030819
0.6 42 13543911
0.6 44 12769984
0.6 46 11968100
0.6 48 11116174

0.7 1 2813425
0.7 2 2851556
0.7 4 3952031
0.7 6 4099284
0.7 8 5783365
0.7 10 7847502
0.7 12 7971090
0.7 14 10178346
0.7 16 7253611
0.7 18 11643719
0.7 20 13436775
0.7 22 7485772
0.7 24 15098358
0.7 26 17159454
0.7 28 18409598
0.7 30 18569219
0.7 32 20773510
0.7 34 22038005
0.7 36 22107664
0.7 38 18755023
0.7 40 16395603
0.7 42 15446809
0.7 44 14240902
0.7 46 13519800
0.7 48 12704921

0.8 1 2837606
0.8 2 3033764
0.8 4 4122897
0.8 6 4213947
0.8 8 6906352
0.8 10 8114646
0.8 12 6908628
0.8 14 10681967
0.8 16 11784852
0.8 18 11883657
0.8 20 14404529
0.8 22 15536762
0.8 24 15641300
0.8 26 17998733
0.8 28 19100819
0.8 30 19393860
0.8 32 21702748
0.8 34 22931615
0.8 36 22972251
0.8 38 20601023
0.8 40 18704319
0.8 42 9378903
0.8 44 16483014
0.8 46 16055746
0.8 48 15449385

0.9 1 2921574
0.9 2 3105927
0.9 4 4268471
0.9 6 4117089
0.9 8 7414318
0.9 10 8459248
0.9 12 8629524
0.9 14 11483111
0.9 16 12442694
0.9 18 12545556
0.9 20 8594638
0.9 22 16366665
0.9 24 16390977
0.9 26 19199697
0.9 28 20227553
0.9 30 20357543
0.9 32 23253474
0.9 34 24070241
0.9 36 24440418
0.9 38 22711819
0.9 40 21609232
0.9 42 20778854
0.9 44 20167531
0.9 46 19637034
0.9 48 19129412

1.0 1 2943023
1.0 2 3430027
1.0 4 4249024
1.0 6 4504454
1.0 8 6615964
1.0 10 8762888
1.0 12 9011032
1.0 14 12229407
1.0 16 12852227
1.0 18 13235268
1.0 20 16432041
1.0 22 17190539
1.0 24 17453566
1.0 26 20770132
1.0 28 21455417
1.0 30 21736011
1.0 32 25209805
1.0 34 25801961
1.0 36 25959297
1.0 38 25844720
1.0 40 11643611
1.0 42 11824524
1.0 44 26218368
1.0 46 26129587
1.0 48 25917817

