0.0 1 3160646
0.0 2 3368880
0.0 4 5600767
0.0 6 7876120
0.0 8 9359622
0.0 10 11367568
0.0 12 13171505
0.0 14 14491011
0.0 16 15943676
0.0 18 17446619
0.0 20 18634961
0.0 22 18336237
0.0 24 17545268
0.0 26 19404816
0.0 28 20543611
0.0 30 21306274
0.0 32 23516864
0.0 34 22993460
0.0 36 23583352
0.0 38 21122414
0.0 40 23935254
0.0 42 20958683
0.0 44 16999191
0.0 46 23387046
0.0 48 20272316

0.1 1 2690262
0.1 2 3102256
0.1 4 5229540
0.1 6 7344497
0.1 8 8944193
0.1 10 10767054
0.1 12 12624908
0.1 14 14177339
0.1 16 15676918
0.1 18 17378289
0.1 20 17653659
0.1 22 18894195
0.1 24 16054626
0.1 26 20527184
0.1 28 15723432
0.1 30 14092572
0.1 32 22293405
0.1 34 23918679
0.1 36 19890335
0.1 38 22423706
0.1 40 22293928
0.1 42 23192737
0.1 44 19249568
0.1 46 21128145
0.1 48 19314600

0.2 1 2710466
0.2 2 3091854
0.2 4 5295360
0.2 6 7356688
0.2 8 9174290
0.2 10 11016117
0.2 12 12756134
0.2 14 14530643
0.2 16 15593824
0.2 18 17430441
0.2 20 17542331
0.2 22 19410905
0.2 24 20149508
0.2 26 20052408
0.2 28 18319419
0.2 30 20189567
0.2 32 23121794
0.2 34 23254814
0.2 36 23120187
0.2 38 20009707
0.2 40 23130462
0.2 42 19309430
0.2 44 23586092
0.2 46 23392772
0.2 48 19980971

0.3 1 2670625
0.3 2 3186092
0.3 4 5377925
0.3 6 7656874
0.3 8 9066584
0.3 10 10909437
0.3 12 13158266
0.3 14 14609279
0.3 16 16522140
0.3 18 18107072
0.3 20 17917787
0.3 22 18394850
0.3 24 19588852
0.3 26 21792347
0.3 28 20929525
0.3 30 22985541
0.3 32 23472998
0.3 34 19296738
0.3 36 22555719
0.3 38 24890972
0.3 40 25038697
0.3 42 19561641
0.3 44 24643287
0.3 46 23955666
0.3 48 24103571

0.4 1 2678658
0.4 2 3289380
0.4 4 5558008
0.4 6 7897470
0.4 8 9539600
0.4 10 11521120
0.4 12 13587989
0.4 14 15362615
0.4 16 17095743
0.4 18 18394110
0.4 20 19529856
0.4 22 20842565
0.4 24 21431823
0.4 26 22764525
0.4 28 23787687
0.4 30 22937872
0.4 32 26769317
0.4 34 20639244
0.4 36 24948378
0.4 38 28055025
0.4 40 20387349
0.4 42 26954143
0.4 44 26283154
0.4 46 26729496
0.4 48 20614174

0.5 1 2665215
0.5 2 3425193
0.5 4 5817886
0.5 6 8324205
0.5 8 9940724
0.5 10 12305159
0.5 12 13538604
0.5 14 16033645
0.5 16 17917216
0.5 18 20138950
0.5 20 20629679
0.5 22 22557102
0.5 24 23789098
0.5 26 24664599
0.5 28 25174278
0.5 30 20050822
0.5 32 28218123
0.5 34 28976203
0.5 36 27493746
0.5 38 27320130
0.5 40 30820063
0.5 42 27588071
0.5 44 28383825
0.5 46 30787338
0.5 48 31239198

0.6 1 2650552
0.6 2 3608377
0.6 4 6253094
0.6 6 8938523
0.6 8 11189027
0.6 10 13288129
0.6 12 15731207
0.6 14 17580448
0.6 16 19880383
0.6 18 21683124
0.6 20 23286478
0.6 22 22742131
0.6 24 25449251
0.6 26 27773885
0.6 28 28513577
0.6 30 28363074
0.6 32 30959309
0.6 34 32072049
0.6 36 32239248
0.6 38 34939355
0.6 40 26209187
0.6 42 27530732
0.6 44 33923784
0.6 46 35165328
0.6 48 34127745

0.7 1 2673725
0.7 2 3891598
0.7 4 6807841
0.7 6 9848297
0.7 8 12087297
0.7 10 14925038
0.7 12 17572297
0.7 14 19841132
0.7 16 22162496
0.7 18 24548938
0.7 20 25586413
0.7 22 28155791
0.7 24 25998793
0.7 26 28640214
0.7 28 30478790
0.7 30 26502197
0.7 32 36603842
0.7 34 38078746
0.7 36 39384775
0.7 38 40216132
0.7 40 41255889
0.7 42 42268337
0.7 44 42286095
0.7 46 41698757
0.7 48 42195601

0.8 1 2701710
0.8 2 4266409
0.8 4 7706083
0.8 6 11286442
0.8 8 14052497
0.8 10 17251272
0.8 12 20281375
0.8 14 23122454
0.8 16 26382700
0.8 18 27436408
0.8 20 30671986
0.8 22 32262204
0.8 24 33566185
0.8 26 37516882
0.8 28 37084752
0.8 30 38824740
0.8 32 40247747
0.8 34 44761982
0.8 36 42108266
0.8 38 42040806
0.8 40 48340090
0.8 42 42372409
0.8 44 44561329
0.8 46 44548583
0.8 48 49653807

0.9 1 2721855
0.9 2 4833037
0.9 4 9110266
0.9 6 13561819
0.9 8 17283270
0.9 10 21552109
0.9 12 25625029
0.9 14 29738844
0.9 16 33347486
0.9 18 37394227
0.9 20 39998865
0.9 22 41749461
0.9 24 46332769
0.9 26 48695243
0.9 28 51330034
0.9 30 51221331
0.9 32 55451048
0.9 34 54161839
0.9 36 57142794
0.9 38 59122358
0.9 40 59583594
0.9 42 58166731
0.9 44 59370830
0.9 46 61258146
0.9 48 57459863

1.0 1 2760957
1.0 2 5631059
1.0 4 11554645
1.0 6 17764555
1.0 8 24152667
1.0 10 30450562
1.0 12 36961496
1.0 14 43224741
1.0 16 49923471
1.0 18 56288881
1.0 20 62200788
1.0 22 66518292
1.0 24 75412152
1.0 26 81346148
1.0 28 84978991
1.0 30 87892089
1.0 32 94611810
1.0 34 104795775
1.0 36 106361589
1.0 38 113883759
1.0 40 81784698
1.0 42 123049260
1.0 44 129833471
1.0 46 125827554
1.0 48 101232479

