thread	1	8787236
thread	2	12875865
thread	4	23241474
thread	6	34779260
thread	8	44449225
thread	10	49343979
thread	12	49460598
thread	14	51596394
thread	16	52642982
thread	18	51443433
thread	20	46047516
thread	22	50746321
thread	24	48723055
thread	26	48619001
thread	28	46243170
thread	30	36794876
thread	32	34634534
thread	34	35920173
thread	36	29773557
thread	38	28711817
thread	40	30856632
thread	42	28472988
thread	44	25579867
thread	46	18186663
thread	48	20950532
