thread	1	5197112
thread	2	9708540
thread	4	20746091
thread	6	25658302
thread	8	36816637
thread	10	45829554
thread	12	60193126
thread	14	58389072
thread	16	72337358
thread	18	82907137
thread	20	98078921
thread	22	90784064
thread	24	108860438
thread	26	115001755
thread	28	130962169
thread	30	112687328
thread	32	139120764
thread	34	150860549
thread	36	167799342
thread	38	142813823
thread	40	173323739
thread	42	181957960
thread	44	197390569
thread	46	170705278
thread	48	183918702
