global	1	5248066
global	2	10147225
global	4	20724293
global	6	24782865
global	8	35408638
global	10	42955866
global	12	50390501
global	14	49591523
global	16	53417300
global	18	55133348
global	20	57060544
global	22	54245779
global	24	55524093
global	26	55088930
global	28	56390473
global	30	55298095
global	32	55305663
global	34	55358529
global	36	56278194
global	38	53940087
global	40	54812789
global	42	53496442
global	44	54467342
global	46	52954319
global	48	50164666
